089	turei-zahav	1#א	עד שישהה שש שעות. יש בזה ב' טעמים הא' שהבשר מוציא שומן ומושך טעם עד זמן ארוך ולפ"ז מי שלא אוכל אלא לועס לתינוק אינו צריך להמתין וטעם ב' הוא טעם הרמב"ם משום בשר שבין השינים דמקרי בשר עד שש שעות ואח"כ הוי כמעוכל ולפ"ז גם הלועס חייב להמתין רק יש קולא בבשר שבין השינים שאחר ו' שעות וקי"ל להחמיר כשני הטעמים:
089	turei-zahav	1#ב	אחר אכילת הבשר שעה אחת. ז"ל מהרא"י בזה רבים עושים פשרה מדעתן להמתין שעה אחת אחר הסעודת בשר וסילקו ובירכו ואוכלין גבינה אע"ג דלא אשכחן רמז לשיעור זה מ"מ מי ימחה בידם הואיל והתו' וראבי"ה מתירין (פי' זהו דעת הי"א דא"צ להמתין ו' שעות שהביאו רמ"א בסמוך) אבל הצנועים מושכים ידיהם מסעודת שחרית לערבית גם נוהגים העולם דאין חילוק בזה בין עוף לבהמה ורש"ל פ' כ"ה סי' ט' תמה על זה למה נהגו להקל בזה נגד הרי"ף ורמב"ם שהצריכו לכל הפחות ו' שעות וכ' ש"ד שנוהגים כרמב"ם ולא כתו' דמתירים ומ"מ גם סילוק ובירך בעינן דאל"
089	turei-zahav	1#ג	אבל אין נזהרין בזה. לא ידעתי במה סמכו בזה דהא עיקר הקולא הוא דס"ל כהי"א שזכר רמ"א שהוא דעת התו' וראבי"ה כמ"ש לעיל בשם מהרא"י ושם הוזכר בפי' בתו' בלשון זה אלא אפי' לאלתר אם סילק ובירך שפיר דמי עכ"ל משמע דלא מהני ברכת המזון אלא כשכבר סילק עצמו מן הסעודה של בשר ואלו כאן לא סילקו עצמם מן האכילה אדרבה מכינים עצמם לאכילה אחרת וא"כ ברכת המזון לא מהני כלום נמצא שאין להם על מה שיסמוכו ועושים נגד דברי התלמוד לפי כל הדעות והירא דבר ה' יחדיל עצמו מלישב עם שאינן נזהרין בזה במסיבה אחת:
089	turei-zahav	2#_	ויש מחמירין אפי' בבשר אחר גבינה. פי' להמתין שש שעות ושיעור גבינה קשה שזכר רמ"א היינו שעברו עליה ו' חדשים או שהיא מתולעת כ"כ או"ה וכתב שם דאין איסור בבשר אחר גבינה דדוקא טעם בשר שבפה מאחר שעיקרו נקרא בשר שייך למגזר בו אטו בשר בחלב מ"מ מצד חסידות יש ליזהר ע"כ ונלע"ד (דאפי') לטעם הרמב"ם שזכרתי בריש הסימן שבאכילת גבינה אחר בשר הוא משום בשר שבין השינים אבל בטעם שמושך מן הבשר שבפה לא איכפת לן אפשר לומר כאן בכל גבינה לית איסור לאכול בשר אחריה דגם בבשר שבין השינים לא הוי קרינן ביה בשר אי לאו דגלי לן קרא
089	turei-zahav	3#_	ושומן של בשר כו'. וכתוב בת"ח כלל ע"ז בשם הגהת ש"ד דאפי' בשומן אווז יש להחמיר כן ובב"י בא"ח סי' קע"ג כתב בשם הגה' מיימון דמרק של בשר יש לו דין בשר ורבי' יונה פ' אלו הדברים כתב דיש לו דין תבשיל של בשר הואיל והוא צלול אבל אם הוא עב כמו ירקות יש לו דין בשר:
089	turei-zahav	4#א	מיהו ע"י נעיצה כו'. זה קאי אמ"ש שרוצה לחתוך גבינה בסכין של בשר אבל במ"ש שאסור לחתוך לחם כו' לא צריך רק קינוח הסכין כדמשמע בב"י במ"ש בשם א"ח בשם רבי' שמשון ושם כתוב הטעם דהוה נ"ט בר נ"ט ולדידן א"צ לזה שהרי מבואר בסי' צ"ו דדוקא בדבר חריף אמרינן דבולע משום דוחקא דסכין:
089	turei-zahav	4#ב	אבל כבר נהגו כו'. נראה כוונתו דלפי המנהג אסור לחתוך גבינה בסכין של בשר אפי' ע"י נעיצה בקרקע כי כך החמירו על עצמם ליקח לגבינה סכין אחר דוקא אבל מ"מ לחתוך בו לחם לאכול גבינה בזה שפיר יש לנו לסמוך אמה שמקנחו תחלה כנלע"ד פשוט:
089	yad-avraham	1#_	(סימן פ"ט סעיף ב') צריך לקנח פיו ולהדיחו. וז"ל הטור יש נוהגין לשרות פת ביין או במים ולאכלו והוא עולה בשביל קינוח והדחה. ויותר טוב להיות כל א' בפ"ע עכ"ל. ועיין סי' קט"ז ס"ג בהג"ה לענין רחיצת ידי' והפה בין דג לבשר וה"ה הכא:
089	yad-avraham	2#_	(שם ס"ג בהג"ה) שלא לאכול גבינה אחר תבשיל של בשר כמו אחר בשר עצמו. בד"מ מוכח דלאו דוקא גבינה עצמה אלא אפי' תבשיל של גבינה אחר תבשיל של בשר נהגו להחמיר וכ"כ מהרש"ל. אבל מדברי הג"ה בסמוך לא נראה להחמיר בזה. וכ"כ המ"י כלל ע"ז ובס' א"ז בא"ח סי' קע"ג שזהו דעת הג"ה דמהני קינוח והדחה:
089	yad-avraham	3#_	(שם) מיהו אם אין בשר בתבשיל רק שנתבשל בקדירה של בשר מותר לאכול אחריו גבינה. כתב הש"ך לקמן ר"ס צ"ה יתבאר דאפי' לאכלו עם גבינה שרי דה"ל נ"ט בר נ"ט דהיתרא ונראה דאתי לאשמועינן אפי' אם אין הקדירה רחוצה יפה ע"ש. וכתב א' מהאחרונים ס"ק י"ד. ולא אבין הלא לרמ"א שם אסור. וכבר הקדימוהו המ"י וס' א"ז שם וי"ל דהש"ך מדייק מהב"י שהוא מקור דין זה שכתב הג"ה דלדידי' שרי לכתחילה נ"ט בר נ"ט ומאי אתא לאשמועינן בזה. ותירץ דאתי לאשמועינן אפי' אם הקדירה אינה רחוצה וא"כ ה"ה לדידן וכ"מ בפמ"ג. וצ"ל דאיירי אפי' בדידעינן שלא
089	yad-avraham	4#_	(שם סעיף ד') אסור לאכול גבינה על מפה שאכלו בה בשר. נראה דעל מפה ארוכה מותר לאכול מצד א' בשר ומצד הב' גבינה. וראי' ממ"ש המחבר לעיל סי' פ"ח גבי ב' אנשים שאוכלין זה בשר וזה גבינה על מפה א' דאם יש היכר ביניהם שרי. ועוד ראי' מהש"ס דפ" כה"ב (דף ק"ז) וכן כתב הט"ו ר"ס צ"א צורר אדם בשר וגבינה במטפחת א' ובלבד שלא יהיו נוגעים זה בזה. וק"ל:
089	yad-ephraim	1#_	אחר אכילת הבשר שעה. עבה"ט ועיין תו"מ בשם פר"ח ועיין בגן המלך אות קנ"ד דעתו שלעולם משערין לפי הזמן ולעולם צריך להמתין רביע היום ובקיץ שהיום ארוך ימתין הרבה ובחורף ימתין מעט ע"ש ובאמת לא נהגו כן רק ממתינין ששה שעו' דהיינו חלק רבע מעל"ע בין בקיץ בין בחורף ובמקום שיש מיחו' חולי יש לסמוך על הפר"ח:
